id,movie_id,viewer_id,watched_at,watch_minutes,completed,revenue
1033,2,3,2026-04-12T17:00:00,65,False,7.79
1034,2,3,2026-04-12T19:00:00,66,False,8.32
1035,2,4,2026-04-12T16:00:00,49,True,7.21
1036,2,4,2026-04-12T14:00:00,38,False,9.41
1037,2,4,2026-04-12T15:00:00,100,True,6.48
1038,2,5,2026-04-12T14:00:00,118,True,7.01
1039,2,6,2026-04-12T12:00:00,103,True,7.89
1040,3,1,2026-04-12T20:00:00,115,True,8.53
1041,3,1,2026-04-12T16:00:00,48,True,8.28
1042,3,2,2026-04-12T20:00:00,44,True,3.67
1043,3,2,2026-04-12T17:00:00,126,True,3.22
1044,3,2,2026-04-12T10:00:00,57,True,6.43
1045,3,2,2026-04-12T19:00:00,64,False,5.41
1046,3,3,2026-04-12T20:00:00,86,True,2.74
1047,3,3,2026-04-12T20:00:00,50,True,7.0
1048,3,3,2026-04-12T19:00:00,43,True,6.62
1049,3,3,2026-04-12T21:00:00,44,True,6.06
1050,3,4,2026-04-12T22:00:00,122,True,3.22
1051,3,4,2026-04-12T22:00:00,91,True,8.24
1052,3,4,2026-04-12T10:00:00,95,True,4.13
1053,3,5,2026-04-12T22:00:00,104,True,6.95
1054,3,5,2026-04-12T14:00:00,121,False,9.21
1055,3,5,2026-04-12T21:00:00,117,True,9.11
1056,3,5,2026-04-12T18:00:00,106,True,2.91
1057,3,6,2026-04-12T19:00:00,85,True,9.09
1058,3,6,2026-04-12T14:00:00,61,True,8.79
1059,3,6,2026-04-12T15:00:00,62,True,7.03
1060,3,6,2026-04-12T18:00:00,53,True,4.13
1061,3,6,2026-04-12T14:00:00,59,True,7.2
1062,4,1,2026-04-12T10:00:00,105,True,2.73
1063,4,1,2026-04-12T14:00:00,120,True,1.41
1064,4,2,2026-04-12T17:00:00,77,True,3.09
1065,4,2,2026-04-12T13:00:00,47,True,1.33
1066,4,3,2026-04-12T15:00:00,97,True,2.93
1067,4,4,2026-04-12T21:00:00,109,True,2.78
1068,4,5,2026-04-12T16:00:00,56,True,1.85
1069,4,6,2026-04-12T21:00:00,129,False,1.93
1070,5,1,2026-04-12T12:00:00,121,True,5.33
1071,5,2,2026-04-12T17:00:00,80,True,3.68
1072,5,2,2026-04-12T11:00:00,57,True,1.97
1073,5,3,2026-04-12T12:00:00,103,True,4.72
1074,5,4,2026-04-12T21:00:00,44,False,5.21
1075,5,5,2026-04-12T19:00:00,109,True,4.12
1076,5,6,2026-04-12T18:00:00,68,True,5.84
1077,6,1,2026-04-12T20:00:00,54,True,3.56
1078,6,1,2026-04-12T22:00:00,110,True,3.95
1079,6,1,2026-04-12T17:00:00,99,True,4.57
1080,6,2,2026-04-12T10:00:00,119,True,7.89
1081,6,2,2026-04-12T19:00:00,122,True,5.26
1082,6,2,2026-04-12T17:00:00,55,True,7.8
1083,6,2,2026-04-12T20:00:00,53,True,5.08
1084,6,3,2026-04-12T10:00:00,63,True,3.61
1085,6,3,2026-04-12T14:00:00,82,True,6.16
1086,6,4,2026-04-12T22:00:00,81,True,7.62
1087,6,4,2026-04-12T10:00:00,40,False,4.15
1088,6,4,2026-04-12T21:00:00,101,True,3.85
1089,6,4,2026-04-12T21:00:00,68,True,5.59
1090,6,5,2026-04-12T20:00:00,83,True,6.07
1091,6,5,2026-04-12T11:00:00,101,True,7.94
1092,6,5,2026-04-12T13:00:00,101,True,7.03
1093,6,6,2026-04-12T17:00:00,96,False,2.29
1094,6,6,2026-04-12T12:00:00,91,True,2.7
1095,1,1,2026-04-13T13:00:00,54,True,8.01
1096,1,1,2026-04-13T21:00:00,50,True,8.57
1097,1,1,2026-04-13T15:00:00,127,True,11.37
1098,1,1,2026-04-13T17:00:00,61,True,11.07
1099,1,2,2026-04-13T10:00:00,66,True,10.28
1100,1,2,2026-04-13T12:00:00,52,True,4.55
1101,1,2,2026-04-13T19:00:00,53,True,6.89
1102,1,2,2026-04-13T12:00:00,101,False,10.55
1103,1,2,2026-04-13T19:00:00,116,True,11.84
1104,1,2,2026-04-13T20:00:00,71,False,6.45
1105,1,3,2026-04-13T17:00:00,96,True,13.03
1106,1,3,2026-04-13T19:00:00,53,True,12.92
1107,1,3,2026-04-13T12:00:00,114,True,6.96
1108,1,3,2026-04-13T21:00:00,122,True,8.99
1109,1,3,2026-04-13T19:00:00,43,True,8.26
1110,1,3,2026-04-13T11:00:00,37,True,13.34
1111,1,3,2026-04-13T18:00:00,122,True,5.73
1112,1,3,2026-04-13T11:00:00,57,True,10.72
1113,1,4,2026-04-13T22:00:00,103,True,5.39
1114,1,5,2026-04-13T20:00:00,51,False,9.91
1115,1,5,2026-04-13T10:00:00,121,True,9.72
1116,1,5,2026-04-13T15:00:00,40,True,8.73
1117,1,5,2026-04-13T22:00:00,96,True,8.21
1118,1,5,2026-04-13T19:00:00,129,False,13.1
1119,1,5,2026-04-13T19:00:00,47,True,6.85
1120,1,6,2026-04-13T11:00:00,71,True,9.96
1121,1,6,2026-04-13T14:00:00,59,True,12.1
1122,1,6,2026-04-13T10:00:00,108,True,9.7
1123,2,1,2026-04-13T20:00:00,61,True,5.46
1124,2,1,2026-04-13T15:00:00,48,True,8.08
1125,2,1,2026-04-13T14:00:00,68,False,6.3
1126,2,1,2026-04-13T15:00:00,113,True,8.31
1127,2,2,2026-04-13T16:00:00,105,True,6.76
1128,2,2,2026-04-13T15:00:00,106,True,4.98
1129,2,3,2026-04-13T19:00:00,79,True,6.11
1130,2,3,2026-04-13T12:00:00,119,True,4.79
1131,2,3,2026-04-13T22:00:00,124,False,3.78
1132,2,4,2026-04-13T16:00:00,78,True,7.79
1133,2,4,2026-04-13T20:00:00,125,True,6.04
1134,2,4,2026-04-13T20:00:00,35,True,9.42
1135,2,4,2026-04-13T17:00:00,111,True,3.5
1136,2,4,2026-04-13T13:00:00,82,True,3.29
1137,2,4,2026-04-13T16:00:00,86,True,7.06
1138,2,5,2026-04-13T10:00:00,57,True,6.42
1139,2,5,2026-04-13T13:00:00,119,False,7.04
1140,2,5,2026-04-13T13:00:00,39,True,6.98
1141,2,5,2026-04-13T21:00:00,64,True,8.26
1142,2,5,2026-04-13T15:00:00,65,True,10.61
1143,2,5,2026-04-13T11:00:00,70,True,5.75
1144,2,6,2026-04-13T16:00:00,110,True,3.12
1145,2,6,2026-04-13T21:00:00,43,False,7.29
1146,2,6,2026-04-13T21:00:00,106,False,5.72
1147,2,6,2026-04-13T14:00:00,63,True,4.52
1148,3,1,2026-04-13T19:00:00,35,True,5.4
1149,3,1,2026-04-13T11:00:00,106,True,4.63
1150,3,1,2026-04-13T11:00:00,100,False,8.6
1151,3,1,2026-04-13T22:00:00,108,True,5.65
1152,3,2,2026-04-13T19:00:00,96,True,7.79
1153,3,2,2026-04-13T22:00:00,93,True,8.74
1154,3,2,2026-04-13T10:00:00,96,True,3.09
1155,3,2,2026-04-13T20:00:00,63,True,4.19
1156,3,3,2026-04-13T16:00:00,80,True,2.69
1157,3,3,2026-04-13T14:00:00,66,True,5.35
1158,3,3,2026-04-13T21:00:00,78,True,8.98
1159,3,4,2026-04-13T15:00:00,80,True,6.54
1160,3,4,2026-04-13T12:00:00,130,True,8.84
1161,3,4,2026-04-13T17:00:00,129,True,7.64
1162,3,4,2026-04-13T14:00:00,61,True,8.32
1163,3,5,2026-04-13T15:00:00,54,True,3.44
1164,3,5,2026-04-13T11:00:00,121,False,5.99
1165,3,5,2026-04-13T10:00:00,104,False,8.41
1166,3,5,2026-04-13T15:00:00,114,True,8.75
1167,3,5,2026-04-13T19:00:00,70,True,9.34
1168,3,6,2026-04-13T14:00:00,85,True,6.56
1169,3,6,2026-04-13T10:00:00,102,True,5.89
1170,3,6,2026-04-13T18:00:00,39,True,5.31
1171,3,6,2026-04-13T20:00:00,57,True,3.45
1172,3,6,2026-04-13T18:00:00,93,True,2.68
1173,4,1,2026-04-13T16:00:00,109,True,2.18
1174,4,2,2026-04-13T12:00:00,105,True,1.91
1175,4,3,2026-04-13T15:00:00,81,True,2.37
1176,4,3,2026-04-13T16:00:00,124,False,2.19
1177,4,4,2026-04-13T14:00:00,92,True,1.51
1178,4,5,2026-04-13T20:00:00,64,False,3.23
1179,4,5,2026-04-13T22:00:00,65,False,3.63
1180,4,6,2026-04-13T12:00:00,129,True,3.48
1181,5,1,2026-04-13T16:00:00,98,True,5.4
1182,5,2,2026-04-13T18:00:00,127,True,3.68
1183,5,2,2026-04-13T14:00:00,106,False,1.83
1184,5,2,2026-04-13T11:00:00,123,True,2.54
1185,5,3,2026-04-13T17:00:00,115,True,4.77
1186,5,4,2026-04-13T15:00:00,81,True,5.56
1187,5,5,2026-04-13T15:00:00,37,True,3.11
1188,5,6,2026-04-13T13:00:00,108,True,4.37
1189,5,6,2026-04-13T12:00:00,71,True,4.47
1190,5,6,2026-04-13T17:00:00,129,True,1.96
1191,6,1,2026-04-13T14:00:00,94,True,3.1
1192,6,1,2026-04-13T12:00:00,116,True,4.22
1193,6,1,2026-04-13T20:00:00,113,True,7.22
1194,6,1,2026-04-13T11:00:00,45,True,3.59
1195,6,2,2026-04-13T20:00:00,72,True,5.79
1196,6,2,2026-04-13T16:00:00,69,False,6.82
1197,6,3,2026-04-13T21:00:00,110,True,4.88
1198,6,3,2026-04-13T12:00:00,58,False,2.98
1199,6,4,2026-04-13T20:00:00,67,False,6.35
1200,6,5,2026-04-13T13:00:00,56,True,2.81
1201,6,6,2026-04-13T18:00:00,41,True,4.57
1202,6,6,2026-04-13T22:00:00,45,True,5.87
1203,6,6,2026-04-13T11:00:00,118,False,4.53
1204,1,1,2026-04-14T13:00:00,129,True,10.84
1205,1,1,2026-04-14T12:00:00,102,False,4.43
1206,1,1,2026-04-14T20:00:00,80,False,7.61
1207,1,2,2026-04-14T17:00:00,104,False,10.01
1208,1,2,2026-04-14T12:00:00,124,True,10.46
1209,1,2,2026-04-14T17:00:00,115,True,13.53
1210,1,2,2026-04-14T16:00:00,102,True,9.85
1211,1,2,2026-04-14T15:00:00,96,True,12.76
1212,1,2,2026-04-14T17:00:00,74,True,6.91
1213,1,3,2026-04-14T10:00:00,35,True,12.26
1214,1,3,2026-04-14T12:00:00,79,True,9.86
1215,1,3,2026-04-14T21:00:00,97,False,9.24
1216,1,3,2026-04-14T10:00:00,90,True,10.53
1217,1,4,2026-04-14T18:00:00,82,True,13.59
1218,1,5,2026-04-14T16:00:00,66,True,12.03
1219,1,5,2026-04-14T16:00:00,83,True,4.97
1220,1,5,2026-04-14T20:00:00,65,True,12.7
1221,1,5,2026-04-14T19:00:00,123,True,7.18
1222,1,5,2026-04-14T21:00:00,103,True,8.55
1223,1,5,2026-04-14T11:00:00,58,True,5.31
1224,1,6,2026-04-14T19:00:00,92,True,10.8
1225,1,6,2026-04-14T13:00:00,76,True,4.66
1226,1,6,2026-04-14T18:00:00,37,True,5.22
1227,1,6,2026-04-14T14:00:00,51,True,11.92
1228,1,6,2026-04-14T13:00:00,46,True,9.42
1229,1,6,2026-04-14T15:00:00,88,True,12.7
1230,2,1,2026-04-14T17:00:00,124,True,5.58
1231,2,1,2026-04-14T22:00:00,53,True,9.05
1232,2,1,2026-04-14T11:00:00,104,True,4.5
1233,2,2,2026-04-14T16:00:00,36,True,8.99
1234,2,2,2026-04-14T13:00:00,84,True,6.46
1235,2,2,2026-04-14T21:00:00,39,True,8.74
1236,2,3,2026-04-14T18:00:00,120,False,6.69
1237,2,4,2026-04-14T15:00:00,55,True,3.33
1238,2,4,2026-04-14T18:00:00,101,True,6.75
1239,2,4,2026-04-14T14:00:00,60,True,3.41
1240,2,5,2026-04-14T11:00:00,65,True,5.53
1241,2,5,2026-04-14T12:00:00,70,True,6.09
1242,2,6,2026-04-14T10:00:00,40,True,8.39
1243,2,6,2026-04-14T21:00:00,111,True,9.01
1244,3,1,2026-04-14T12:00:00,98,True,6.85
1245,3,1,2026-04-14T22:00:00,115,True,5.05
1246,3,2,2026-04-14T21:00:00,103,True,3.48
1247,3,2,2026-04-14T13:00:00,75,False,8.01
1248,3,3,2026-04-14T22:00:00,91,True,2.77
1249,3,3,2026-04-14T16:00:00,80,True,4.34
1250,3,3,2026-04-14T10:00:00,97,True,6.44
1251,3,4,2026-04-14T21:00:00,97,True,3.9
1252,3,4,2026-04-14T15:00:00,76,True,4.5
1253,3,4,2026-04-14T19:00:00,105,True,6.25
1254,3,4,2026-04-14T17:00:00,72,True,6.32
1255,3,4,2026-04-14T17:00:00,35,True,6.08
1256,3,5,2026-04-14T10:00:00,114,False,7.92
1257,3,5,2026-04-14T13:00:00,76,True,7.12
1258,3,6,2026-04-14T16:00:00,59,True,6.02
1259,3,6,2026-04-14T18:00:00,54,True,4.83
1260,3,6,2026-04-14T20:00:00,76,True,6.2
1261,3,6,2026-04-14T11:00:00,40,False,3.51
1262,3,6,2026-04-14T10:00:00,60,True,3.93
1263,4,1,2026-04-14T19:00:00,117,False,3.05
1264,4,2,2026-04-14T19:00:00,124,False,1.27
1265,4,2,2026-04-14T13:00:00,112,False,1.16
1266,4,3,2026-04-14T20:00:00,97,False,3.56
1267,4,4,2026-04-14T22:00:00,116,True,2.76
1268,4,5,2026-04-14T15:00:00,125,True,2.93
1269,4,6,2026-04-14T10:00:00,128,True,2.01
1270,4,6,2026-04-14T13:00:00,101,True,3.25
1271,5,1,2026-04-14T16:00:00,59,True,4.4
1272,5,1,2026-04-14T19:00:00,115,False,3.98
1273,5,1,2026-04-14T18:00:00,88,True,4.86
1274,5,2,2026-04-14T15:00:00,121,True,4.44
1275,5,2,2026-04-14T11:00:00,56,True,3.95
1276,5,2,2026-04-14T18:00:00,78,True,3.88
1277,5,3,2026-04-14T17:00:00,80,False,3.95
1278,5,3,2026-04-14T15:00:00,82,True,4.3
1279,5,3,2026-04-14T21:00:00,76,True,4.0
1280,5,4,2026-04-14T16:00:00,105,False,2.7
1281,5,5,2026-04-14T17:00:00,85,True,1.77
1282,5,5,2026-04-14T14:00:00,111,True,2.2
1283,5,6,2026-04-14T10:00:00,73,False,2.53
1284,6,1,2026-04-14T10:00:00,123,False,7.63
1285,6,1,2026-04-14T18:00:00,106,True,5.59
1286,6,2,2026-04-14T10:00:00,93,True,3.06
1287,6,3,2026-04-14T19:00:00,66,True,6.99
1288,6,3,2026-04-14T11:00:00,108,True,7.62
1289,6,4,2026-04-14T21:00:00,76,True,3.26
1290,6,5,2026-04-14T11:00:00,111,True,2.47
1291,6,5,2026-04-14T22:00:00,108,True,6.81
1292,6,5,2026-04-14T22:00:00,77,True,7.03
1293,6,5,2026-04-14T16:00:00,50,False,3.58
1294,6,6,2026-04-14T10:00:00,116,True,4.49
1295,6,6,2026-04-14T14:00:00,102,True,5.41
1296,6,6,2026-04-14T12:00:00,76,True,3.54
1297,6,6,2026-04-14T10:00:00,121,True,4.55
1298,1,1,2026-04-15T22:00:00,111,True,5.09
1299,1,1,2026-04-15T16:00:00,72,True,5.71
1300,1,1,2026-04-15T15:00:00,45,True,12.12
1301,1,1,2026-04-15T18:00:00,86,True,8.4
1302,1,1,2026-04-15T16:00:00,124,True,5.57
1303,1,1,2026-04-15T18:00:00,60,True,11.12
1304,1,2,2026-04-15T18:00:00,113,False,9.75
1305,1,2,2026-04-15T13:00:00,44,True,8.74
1306,1,2,2026-04-15T20:00:00,108,True,11.33
1307,1,3,2026-04-15T15:00:00,79,True,7.82
1308,1,3,2026-04-15T20:00:00,38,True,5.94
1309,1,3,2026-04-15T15:00:00,113,False,12.73
1310,1,3,2026-04-15T19:00:00,53,True,14.04
1311,1,3,2026-04-15T13:00:00,60,True,5.8
1312,1,3,2026-04-15T21:00:00,45,True,4.71
1313,1,4,2026-04-15T12:00:00,71,True,11.57
1314,1,4,2026-04-15T11:00:00,74,True,4.37
1315,1,4,2026-04-15T13:00:00,129,True,6.31
1316,1,4,2026-04-15T18:00:00,68,True,10.81
1317,1,4,2026-04-15T12:00:00,123,True,4.32
1318,1,4,2026-04-15T19:00:00,119,True,6.86
1319,1,4,2026-04-15T10:00:00,71,True,11.6
1320,1,4,2026-04-15T14:00:00,41,True,14.26
1321,1,5,2026-04-15T16:00:00,119,True,13.26
1322,1,6,2026-04-15T11:00:00,37,True,13.6
1323,1,6,2026-04-15T16:00:00,64,False,9.58
1324,1,6,2026-04-15T21:00:00,47,False,9.32
1325,1,6,2026-04-15T19:00:00,103,True,6.26
1326,2,1,2026-04-15T18:00:00,126,True,4.93
1327,2,1,2026-04-15T18:00:00,74,True,6.07
1328,2,1,2026-04-15T12:00:00,37,True,5.74
1329,2,1,2026-04-15T20:00:00,73,True,10.63
1330,2,2,2026-04-15T14:00:00,42,True,9.85
1331,2,2,2026-04-15T10:00:00,106,False,4.76
1332,2,2,2026-04-15T15:00:00,85,True,3.68
1333,2,2,2026-04-15T16:00:00,101,False,7.78
1334,2,2,2026-04-15T20:00:00,122,True,4.87
1335,2,2,2026-04-15T12:00:00,89,False,10.1
1336,2,3,2026-04-15T17:00:00,104,True,8.09
1337,2,3,2026-04-15T19:00:00,104,True,4.58
1338,2,3,2026-04-15T12:00:00,74,True,10.01
1339,2,4,2026-04-15T16:00:00,53,True,7.41
1340,2,4,2026-04-15T12:00:00,75,True,7.16
1341,2,5,2026-04-15T12:00:00,75,False,4.14
1342,2,6,2026-04-15T22:00:00,75,False,6.23
1343,3,1,2026-04-15T14:00:00,91,True,8.23
1344,3,1,2026-04-15T20:00:00,129,True,7.94
1345,3,1,2026-04-15T11:00:00,51,True,7.83
1346,3,1,2026-04-15T19:00:00,113,True,6.5
1347,3,2,2026-04-15T19:00:00,64,True,2.8
1348,3,2,2026-04-15T11:00:00,123,True,3.54
1349,3,3,2026-04-15T17:00:00,126,True,3.88
1350,3,3,2026-04-15T16:00:00,97,True,3.74
1351,3,3,2026-04-15T13:00:00,39,True,9.24
1352,3,3,2026-04-15T14:00:00,87,True,7.21
1353,3,3,2026-04-15T13:00:00,61,True,8.95
1354,3,4,2026-04-15T19:00:00,97,True,8.54
1355,3,4,2026-04-15T13:00:00,89,True,2.91
1356,3,4,2026-04-15T21:00:00,83,True,5.32
1357,3,4,2026-04-15T21:00:00,108,True,6.21
1358,3,5,2026-04-15T18:00:00,48,True,8.27
1359,3,6,2026-04-15T13:00:00,101,True,9.34
1360,4,1,2026-04-15T18:00:00,84,False,2.97
1361,4,2,2026-04-15T13:00:00,72,True,3.71
1362,4,3,2026-04-15T17:00:00,56,True,2.92
1363,4,4,2026-04-15T21:00:00,101,False,2.48
1364,4,5,2026-04-15T11:00:00,127,False,1.65
1365,4,6,2026-04-15T21:00:00,104,True,2.33
1366,4,6,2026-04-15T17:00:00,38,True,2.85
1367,5,1,2026-04-15T17:00:00,46,True,4.55
1368,5,2,2026-04-15T21:00:00,128,True,2.11
1369,5,3,2026-04-15T20:00:00,81,True,4.61
1370,5,3,2026-04-15T21:00:00,100,True,2.3
1371,5,4,2026-04-15T16:00:00,40,True,5.48
1372,5,4,2026-04-15T19:00:00,119,False,2.31
1373,5,4,2026-04-15T12:00:00,57,True,1.84
1374,5,5,2026-04-15T14:00:00,128,True,3.51
1375,5,6,2026-04-15T11:00:00,51,False,1.64
1376,6,1,2026-04-15T10:00:00,93,True,5.17
1377,6,1,2026-04-15T22:00:00,35,True,5.14
1378,6,2,2026-04-15T19:00:00,119,True,4.65
1379,6,3,2026-04-15T19:00:00,111,True,7.41
1380,6,4,2026-04-15T19:00:00,115,True,7.08
1381,6,4,2026-04-15T10:00:00,58,True,6.07
1382,6,5,2026-04-15T12:00:00,39,True,7.15
1383,6,6,2026-04-15T15:00:00,46,True,4.69
1384,6,6,2026-04-15T12:00:00,55,True,5.82
1385,1,1,2026-04-16T19:00:00,106,True,9.01
1386,1,1,2026-04-16T19:00:00,81,False,5.12
1387,1,1,2026-04-16T14:00:00,76,True,8.19
1388,1,1,2026-04-16T11:00:00,89,False,4.82
1389,1,1,2026-04-16T17:00:00,52,True,13.34
1390,1,1,2026-04-16T15:00:00,102,True,6.38
1391,1,1,2026-04-16T13:00:00,113,True,10.25
1392,1,1,2026-04-16T20:00:00,102,False,9.31
1393,1,2,2026-04-16T22:00:00,125,True,10.65
1394,1,2,2026-04-16T15:00:00,68,True,14.8
1395,1,2,2026-04-16T15:00:00,51,True,9.45
1396,1,2,2026-04-16T21:00:00,115,True,12.79
1397,1,2,2026-04-16T19:00:00,64,True,14.63
1398,1,2,2026-04-16T10:00:00,50,True,10.83
1399,1,2,2026-04-16T11:00:00,129,False,12.7
1400,1,2,2026-04-16T16:00:00,87,True,7.87
1401,1,3,2026-04-16T10:00:00,116,True,7.15
1402,1,3,2026-04-16T22:00:00,43,True,9.56
1403,1,3,2026-04-16T15:00:00,35,True,7.7
1404,1,4,2026-04-16T21:00:00,107,True,4.44
1405,1,4,2026-04-16T12:00:00,59,True,7.75
1406,1,4,2026-04-16T20:00:00,96,False,12.68
1407,1,4,2026-04-16T20:00:00,52,True,10.85
1408,1,4,2026-04-16T18:00:00,77,True,12.86
1409,1,4,2026-04-16T21:00:00,42,False,7.34
1410,1,5,2026-04-16T18:00:00,103,True,10.32
1411,1,5,2026-04-16T15:00:00,80,True,5.73
1412,1,5,2026-04-16T10:00:00,78,False,10.84
1413,1,5,2026-04-16T12:00:00,108,True,6.13
1414,1,6,2026-04-16T22:00:00,74,True,7.5
1415,2,1,2026-04-16T14:00:00,87,True,9.84
1416,2,2,2026-04-16T17:00:00,73,True,5.36
1417,2,2,2026-04-16T11:00:00,82,True,9.07
1418,2,2,2026-04-16T11:00:00,91,True,9.23
1419,2,3,2026-04-16T12:00:00,59,True,6.77
1420,2,3,2026-04-16T18:00:00,74,True,4.12
1421,2,3,2026-04-16T11:00:00,101,True,4.04
1422,2,3,2026-04-16T21:00:00,39,True,8.57
1423,2,3,2026-04-16T18:00:00,49,True,10.27
1424,2,3,2026-04-16T20:00:00,111,False,5.6
1425,2,4,2026-04-16T11:00:00,101,True,8.82
1426,2,5,2026-04-16T19:00:00,74,True,4.64
1427,2,6,2026-04-16T13:00:00,71,True,5.49
1428,2,6,2026-04-16T17:00:00,120,True,4.16
1429,3,1,2026-04-16T11:00:00,36,False,6.44
1430,3,1,2026-04-16T11:00:00,61,True,6.37
1431,3,1,2026-04-16T14:00:00,53,False,8.11
1432,3,2,2026-04-16T13:00:00,56,True,6.81
1433,3,2,2026-04-16T15:00:00,104,True,3.51
1434,3,2,2026-04-16T17:00:00,121,True,5.24
1435,3,2,2026-04-16T11:00:00,89,True,7.43
1436,3,2,2026-04-16T19:00:00,115,False,7.4
1437,3,3,2026-04-16T15:00:00,74,True,3.98
1438,3,3,2026-04-16T22:00:00,120,True,3.16
1439,3,3,2026-04-16T22:00:00,94,True,3.26
1440,3,3,2026-04-16T22:00:00,124,True,5.73
1441,3,3,2026-04-16T20:00:00,117,True,5.8
1442,3,4,2026-04-16T13:00:00,53,False,6.84
1443,3,4,2026-04-16T15:00:00,85,True,8.89
1444,3,5,2026-04-16T22:00:00,76,True,2.83
1445,3,5,2026-04-16T17:00:00,49,True,5.77
1446,3,5,2026-04-16T12:00:00,71,True,6.75
1447,3,6,2026-04-16T18:00:00,48,True,7.5
1448,3,6,2026-04-16T11:00:00,76,True,3.11
1449,4,1,2026-04-16T18:00:00,94,True,2.33
1450,4,2,2026-04-16T13:00:00,105,True,2.54
1451,4,2,2026-04-16T11:00:00,78,True,3.16
1452,4,3,2026-04-16T22:00:00,90,False,2.13
1453,4,4,2026-04-16T12:00:00,119,False,3.29
1454,4,5,2026-04-16T17:00:00,49,False,2.48
1455,4,5,2026-04-16T18:00:00,47,False,1.64
1456,4,6,2026-04-16T11:00:00,111,True,3.51
1457,5,1,2026-04-16T15:00:00,98,True,1.88
1458,5,1,2026-04-16T13:00:00,52,False,5.44
1459,5,2,2026-04-16T22:00:00,53,True,3.54
1460,5,3,2026-04-16T16:00:00,113,True,2.45
1461,5,4,2026-04-16T14:00:00,107,True,4.5
1462,5,5,2026-04-16T21:00:00,79,False,4.09
1463,5,5,2026-04-16T19:00:00,100,True,2.16
1464,5,6,2026-04-16T10:00:00,82,False,5.71
1465,6,1,2026-04-16T21:00:00,106,False,4.35
1466,6,2,2026-04-16T10:00:00,65,True,5.7
1467,6,2,2026-04-16T20:00:00,75,True,4.63
1468,6,3,2026-04-16T18:00:00,62,True,5.03
1469,6,3,2026-04-16T13:00:00,106,True,7.66
1470,6,3,2026-04-16T16:00:00,54,True,7.36
1471,6,4,2026-04-16T12:00:00,36,True,2.34
1472,6,5,2026-04-16T20:00:00,90,False,3.04
1473,6,5,2026-04-16T12:00:00,117,True,7.28
1474,6,5,2026-04-16T22:00:00,124,True,4.74
1475,6,6,2026-04-16T17:00:00,100,True,7.05
1476,1,1,2026-04-17T15:00:00,63,True,10.61
1477,1,1,2026-04-17T19:00:00,98,False,6.66
1478,1,1,2026-04-17T18:00:00,69,True,9.98
1479,1,1,2026-04-17T15:00:00,39,False,10.22
1480,1,1,2026-04-17T21:00:00,82,True,9.29
1481,1,1,2026-04-17T21:00:00,45,True,11.97
1482,1,2,2026-04-17T17:00:00,101,True,13.67
1483,1,2,2026-04-17T11:00:00,66,True,12.08
1484,1,2,2026-04-17T20:00:00,44,True,9.91
1485,1,2,2026-04-17T19:00:00,74,True,13.82
1486,1,3,2026-04-17T22:00:00,36,True,9.62
1487,1,3,2026-04-17T17:00:00,108,True,8.64
1488,1,3,2026-04-17T22:00:00,72,True,4.5
1489,1,3,2026-04-17T19:00:00,130,True,12.54
1490,1,3,2026-04-17T14:00:00,42,True,10.33
1491,1,3,2026-04-17T19:00:00,41,True,7.25
1492,1,3,2026-04-17T21:00:00,114,True,9.32
1493,1,3,2026-04-17T12:00:00,99,True,12.53
1494,1,4,2026-04-17T12:00:00,113,True,13.33
1495,1,4,2026-04-17T10:00:00,129,True,6.0
1496,1,4,2026-04-17T19:00:00,129,True,8.92
1497,1,4,2026-04-17T22:00:00,57,True,11.64
1498,1,5,2026-04-17T12:00:00,102,False,7.8
1499,1,5,2026-04-17T11:00:00,53,True,12.94
1500,1,5,2026-04-17T17:00:00,87,True,6.68
1501,1,5,2026-04-17T17:00:00,127,True,6.39
1502,1,5,2026-04-17T21:00:00,79,True,6.96
1503,1,5,2026-04-17T11:00:00,41,True,8.4
1504,1,6,2026-04-17T17:00:00,130,False,14.02
1505,1,6,2026-04-17T13:00:00,83,True,8.31
1506,1,6,2026-04-17T14:00:00,53,True,8.79
1507,1,6,2026-04-17T14:00:00,92,True,7.51
1508,2,1,2026-04-17T20:00:00,40,True,7.14
1509,2,1,2026-04-17T15:00:00,90,True,8.09
1510,2,1,2026-04-17T14:00:00,77,True,9.26
1511,2,1,2026-04-17T14:00:00,118,True,6.6
1512,2,1,2026-04-17T20:00:00,130,True,8.24
1513,2,1,2026-04-17T22:00:00,59,True,8.29
1514,2,2,2026-04-17T15:00:00,105,True,3.07
1515,2,2,2026-04-17T11:00:00,36,True,7.1
1516,2,3,2026-04-17T15:00:00,63,True,4.96
1517,2,3,2026-04-17T10:00:00,38,True,3.44
1518,2,3,2026-04-17T19:00:00,119,False,4.69
1519,2,3,2026-04-17T19:00:00,116,True,10.47
1520,2,4,2026-04-17T19:00:00,51,True,8.96
1521,2,5,2026-04-17T22:00:00,58,False,8.43
1522,2,5,2026-04-17T14:00:00,72,True,10.3
1523,2,5,2026-04-17T20:00:00,93,False,5.16
1524,2,5,2026-04-17T16:00:00,123,False,9.01
1525,2,5,2026-04-17T15:00:00,67,True,3.58
1526,2,5,2026-04-17T22:00:00,42,True,5.59
1527,2,6,2026-04-17T14:00:00,68,True,3.54
1528,3,1,2026-04-17T19:00:00,85,True,5.98
1529,3,1,2026-04-17T12:00:00,104,True,4.12
1530,3,2,2026-04-17T17:00:00,126,True,2.86
